Aalte1	Alternaria_alternata_BMP0270
Aspcre1	Aspergillus_cretensis_CBS_112802_v1.0
Aspcreb1	Aspergillus_creber_IBT_32277_v1.0
Aspcri1	Aspergillus_cristatus_GZAAS20.1005
Aspcris1	Penicillium_sp._DTU1_v1.0
Aspcro1_1	Aspergillus_croceus_CBS_134396_v1.0
Aspcru1	Aspergillus_crustosus_CBS_478.65_v1.0
Aspcu1	Aspergillus_cumulatus_DTO_311-F5_v1.0
Aspdef1	Aspergillus_deflectus_CBS_109.55_v1.0
Aspden1	Aspergillus_dentatus_CBS_114.63_v1.0
Aspdese1	Aspergillus_desertorum_CBS_653.73_v1.0
Aspdim1	Aspergillus_dimorphicus_CBS_649.79_v1.0
Aspdro1	Aspergillus_dromiae_CBS_140633_v1.0
Aspdur1	Aspergillus_duricaulis_CBS_481.65_v1.0
Aspegy1	Aspergillus_egyptiacus_CBS_656.73_v1.0
Aspele1	Aspergillus_elegans_CBS_116.39_v1.0
Aspell1	Aspergillus_ellipticus_CBS_707.79_v1.0
Aspend1	Aspergillus_endophyticus_DTO_354-I2_v1.0
Aspestel1	Aspergillus_stellifer_CBS_598.65_v1.0
Aspesuba1	Aspergillus_subalbidus_CBS_138192_v1.0
Aspesubv1	Aspergillus_subversicolor_IBT_32280_v1.0
Aspeuc1	Aspergillus_eucalypticola_CBS_122712_v1.0
Aspeviol1	Aspergillus_violaceus_CBS_138.55_v1.0
Aspfalc1	Aspergillus_falconensis_CBS_271.91_v1.0
Aspfer1	Aspergillus_ferenczii_CBS_121594_v1.0
Aspfij1	Aspergillus_fijiensis_CBS_313.89_v1.0
Aspfili1	Aspergillus_filifera_CBS_114510_v1.0
Aspfl1	Aspergillus_flavus_NRRL3357
Aspfl2_3	Aspergillus_flavus_NRRL3357_v1.0
Aspfla1	Aspergillus_flavipes_CBS_22552_v1.0
Aspflo1	Aspergillus_floccosus_CBS_116.37_v1.0
Aspfloc1	Aspergillus_flocculosus_v1.0
Aspflor1	Aspergillus_floridensis_DTO_198-A8_v1.0
Aspfo1	Aspergillus_luchuensis_CBS_106.47_v1.0
Aspfove1	Aspergillus_foveolata_CBS_279.81_v1.0
Aspfre1	Aspergillus_frequens_CBS_586.65_v1.0
Aspfru1	Aspergillus_fructiculosus_v1.0
Aspfu1	Aspergillus_fumigatus_Af293_from_AspGD
Aspfu_A1163_1	Aspergillus_fumigatus_A1163
Aspfumig1	Aspergillus_fumigatiaffinis_CBS_117186_v1.0
Aspfumis1	Aspergillus_fumisynnematus_IBT_28474_v1.0
Aspfuni1	Aspergillus_funiculosus_CBS_116.56_v1.0
Aspfu_P4SB_1	Aspergillus_fumigatus_P4_SB_v1.0
Aspgal1	Aspergillus_galapagensis_CBS_117522_v1.0
Aspger1	Aspergillus_germanicus_CBS_123887_v1.0
Aspgig1	Aspergillus_giganteus_CBS_515.65_v1.0
Aspgl1	Aspergillus_glaucus_v1.0
Aspgra1	Aspergillus_granulosus_CBS_588.65_v1.0
Asphai1	Aspergillus_haitiensis_CBS_468.91_v1.0
Asphet1	Aspergillus_heteromorphus_CBS_117.55_v1.0
Asphethal1	Aspergillus_heterothallicus_CBS_489.65_v1.0
Asphey1	Aspergillus_heyangensis_CBS_101751_v1.0
Asphir1	Aspergillus_hiratsukae_CBS_294.93_v1.0
Asphom1	Aspergillus_homomorphus_CBS_101889_v1.0
Asphor1	Aspergillus_hortai_IBT_26384_v1.0
Aspibe1	Aspergillus_ibericus_CBS_121593_v1.0
Aspign1	Aspergillus_igneus_CBS_466.65_v1.0
Aspiiz1	Aspergillus_iizukae_CBS_541.69_v1.0
Aspimp1	Aspergillus_implicatus_CBS_484.95_v1.0
Aspind1	Aspergillus_indologenus_CBS_114.80_v1.0
Aspind2_1	Aspergillus_indicus_v2.0
Aspinf1	Aspergillus_inflatus_CBS_123889_v1.0
Aspins1	Aspergillus_insuetus_CBS_107.25_v1.0
Aspinso1	Aspergillus_insolitus_CBS_384.61_v1.0
Aspint1	Aspergillus_intermedius_CBS_116.62_v1.0
Aspisr1	Aspergillus_israelensis_CBS_140627_v1.0
Aspjap1	Aspergillus_japonicus_CBS_114.51_v1.0
Aspjen1	Aspergillus_jensenii_IBT_32279_v1.0
Aspka1_1	Aspergillus_kawachii_IFO_4308
Aspkar1	Aspergillus_karnatakaensis_CBS_102800_v1.0
Aspkev1	Aspergillus_keveii_CBS_209.92_v1.0
Asplac1	Aspergillus_niger_lacticoffeatus_CBS_101883_v1.0
Asplaci1	Aspergillus_laciniosus_CBS_117721_v1.0
Asplen1	Aspergillus_lentulus_CBS_117885_v1.0
Asplep1	Aspergillus_leporis_CBS_151.66_v1.0
Asplon1	Aspergillus_longivesica_v1.0
Aspluc1	Aspergillus_lucknowensis_CBS_449.75_v1.0
Asplup1	Aspergillus_luppii_CBS_653.74_v1.0
Aspman1	Aspergillus_mangaliensis_DTO_316-C1_v1.0
Aspmeg1	Aspergillus_megasporus_DTO_048-I3_v1.0
Aspmic1	Aspergillus_microcysticus_CBS_120.58_v1.0
Aspmin1	Aspergillus_minisclerotigenes_CBS_117635_v1.0
Aspmir1	Aspergillus_miraensis_CBS_140625_v1.0
Aspmon1	Aspergillus_montevidensis_CBS_491.65_v1.0
Aspmot1	Aspergillus_mottae_CBS_130016_v1.0
Aspmul1_1	Aspergillus_multicolor_v1.0
Aspmult1	Aspergillus_multiplicatus_CBS_646958_v1.0
Aspmuri1	Aspergillus_muricatus_v1.0
Aspnaka1	Aspergillus_nakazawae_v1.0
Aspnav1_1	Aspergillus_navahoensis_v1.0
Aspne1	Aspergillus_neoechinulatus_CBS120.55_v1.0
Aspneo1	Aspergillus_neoniger_CBS_115656_v1.0
Aspneoa1	Aspergillus_neoauricomus_CBS112787_v1.0
Aspneoc1	Aspergillus_neoconicus_CBS_233.90_v1.0
Aspneoca1	Aspergillus_neocaesiellus_DTO_356-D2_v1.0
Aspneocar1	Aspergillus_neocarnoyi_CBS_471.65_v1.0
Aspneof1	Aspergillus_neoflavipes_CBS_260.73_v1.0
Aspneog1_1	Aspergillus_neoglaber_CBS_111.55_v1.0
Aspneoi1	Aspergillus_neoindicus_CBS_444.75_v1.0
Aspneos1	Aspergillus_neostromatioides_CBS_265.73_v1.0
Aspneow1	Aspergillus_neowarcupii_IBT_29024_v1.0
Aspni_13496_2	Aspergillus_niger_ATCC_13496_v2.0
Aspni7	Aspergillus_niger_ATCC_1015_v4.0
Aspni_bvT_1	Aspergillus_niger_van_Tieghem_ATCC_13496_v1.0
Aspnid1	Aspergillus_nidulans
Aspni_DSM_1	Aspergillus_niger_CBS_513.88
Aspni_NRRL3_1	Aspergillus_niger_NRRL3
Aspnis1	Aspergillus_nishimurae_IFM_54133_v1.0
Aspniv1	Aspergillus_niveus_CBS_471.91_v1.0
Aspnom1	Aspergillus_nomius_IBT_12657_v1.0
Aspnom13137_1	Aspergillus_nomius_NRRL_13137
Aspnov1	Aspergillus_novofumigatus_IBT_16806_v1.0
Aspnovo1	Aspergillus_novoparasiticus_CBS_126849_v1.0
Aspnut1	Aspergillus_nutans_CBS_121.56_v1.0
Aspoc2036_1	Aspergillus_ochraceus_MUT_2036_v1.0
Aspoc7043_1	Aspergillus_ochraceus_ITEM_7043_v1.0
Aspoch1	Aspergillus_ochraceoroseus_IBT_24754_v1.0
Aspoch1432_1	Aspergillus_ochraceoroseus_SRRC1432
Aspoer1	Aspergillus_oerlinghausenensis_CBS_139183_v1.0
Aspoli1_1	Aspergillus_olivicola_v1.0
Aspor1	Aspergillus_oryzae_RIB40
Asposti1	Aspergillus_ostianus_v1.0
Asppac1	Aspergillus_pachycristatus_IBT_23550_v1.0
Asppal1_1	Aspergillus_paleaceus_CBS_498.65_v1.0
Asppap1	Aspergillus_papuensis_CBS_841.96_v1.0
Asppar1	Aspergillus_parasiticus_CBS_117618_v1.0
Asppara1	Aspergillus_parafelis_IBT_34187_v1.0
Aspparac1	Aspergillus_paraconicus_DTO_356_C9_v1.0
Asppari1	Aspergillus_parvisclerotigenus_CBS_121.62_v1.0
Aspparv1	Aspergillus_parvulus_CBS_136.61_v1.0
Asppdef1	Aspergillus_pseudodeflectus_v1.0
Asppeni1	Aspergillus_penicilloides_CBS_540.65_v1.0
Aspper1	Aspergillus_persii_CBS_112795_v1.0
Asppern1	Aspergillus_pernambucoensis_CBS_137449_v1.0
Asppet1	Aspergillus_petrakii_CBS_105.57_v1.0
Aspph1	Aspergillus_niger_phoenicis_Corda_Thom_ATCC_13157_v1.0
Asppha1	Aspergillus_phaeropenicillioides_DTO_356-D6_v1.0
Asppip1	Aspergillus_piperis_CBS_112811_v1.0
Asppol1	Aspergillus_polyporicola_DTO_316-C2_v1.0
Asppor1	Aspergillus_porphyreostipitatus_CBS_138203_v1.0
Asppri1	Aspergillus_primulinus_CBS_253.94_v1.0
Asppro1	Aspergillus_protuberus_CBS_602.74_v1.0
Asppsec1	Aspergillus_pseudocaelatus_CBS_117616_v1.0
Asppsen1	Aspergillus_pseudonomius_CBS_119388_v1.0
Asppset1	Aspergillus_pseudotamarii_CBS_117625_v1.0
Asppseute1	Aspergillus_pseudoterreus_ATCC32359_v1.0
Asppsev1	Aspergillus_pseudoviridinutans_IBT_34175_v1.0
Asppsf1	Aspergillus_pseudofelis_IBT_34107_v1.0
Asppterr1	Aspergillus_pseudoterreus_DTO_47-E6_v1.0
Asppul1	Aspergillus_pulvericola_CBS_137327_v1.0
Asppun1	Aspergillus_punctus_DTO308-D1_v1.0
Asppur1	Aspergillus_purpureus_CBS_754.74_v1.0
Asppust1	Aspergillus_pseudoustus_CBS_123904_v1.0
Asppuu1	Aspergillus_puulaauensis_IBT_32284_v1.0
Aspquaf1	Aspergillus_quadrilineatus_floriformis_CBS_937.73_v1.0
Aspquag1	Aspergillus_quadrilineatus_gemmatus_CBS_853.96_v1.0
Aspram1	Aspergillus_rambellii_SRRC1468
Aspramb1	Aspergillus_rambellii_100887_v1.0
Asprec1_1	Aspergillus_recurvatus_v1.0
Aspres1	Aspergillus_restrictus_CBS_118.33_v1.0
Asprhi1	Aspergillus_rhizopodus_v1.0
Asprobu1	Aspergillus_robustus_CBS_428.77_v1.0
Aspros1	Aspergillus_roseoglobulosus_CBS112800_v1.0
Asprub1	Aspergillus_ruber_UNK_v1.0
Aspsac1	Aspergillus_saccharolyticus_JOP_1030-1_v1.0
Aspsc1	Aspergillus_sclerotiorum_CBS_549.65_v1.0
Aspscl1	Aspergillus_sclerotioniger_CBS115572_v1.0
Aspscle1	Aspergillus_sclerotiicarbonarius_CBS_121057_v1.0
Aspsep1	Aspergillus_sepultus_CBS_257.85_v1.0
Aspser1	Aspergillus_sergii_CBS_130017_v1.0
Aspses1	Aspergillus_sesamicola_CBS_137324_v1.0
Aspshe1	Aspergillus_shendaweii_IBT_34197_v1.0
Aspsia1	Aspergillus_siamensis_CBS_137452_v1.0
Aspsil1	Aspergillus_silvaticus_CBS_128.55_v1.0
Aspsim1_1	Aspergillus_similis_v1.0
Aspspa1	Aspergillus_spathulatus_CBS_408.89_v1.0
Aspspe1_1	Aspergillus_spectabilis_CBS_429.77A_v1.0
Aspspi1	Aspergillus_spinosus_CBS_483.65_v1.0
Aspspir1	Aspergillus_spiritus_DTO_241-G7_v1.0
Aspste1	Aspergillus_steynii_IBT_23096_v1.0
Aspstec1_1	Aspergillus_stercoraria_CBS_428.93_v1.0
Aspstel1_1	Aspergillus_stella-maris_CBS_113639_v1.0
Aspsub1	Aspergillus_subauricomus_CBS_638.78_v1.0
Aspsublat1	Aspergillus_sublatus_IBT_19356_v1.0
Aspsubr1	Aspergillus_subramanianii_CBS_138230_v1.0
Aspsul1	Aspergillus_sulphureus_CBS_550.65_v1.0
Aspsulp1	Aspergillus_sulphureoviridis_CBS_140626_v1.0
Aspsy1	Aspergillus_sydowii_CBS_593.65_v1.0
Asptaic1	Aspergillus_taichungensis_IBT_19404_v1.0
Asptam1	Aspergillus_tamarii_CBS_117626_v1.0
Asptan1	Aspergillus_tanneri_DTO_303-18_v1.0
Aspte1	Aspergillus_terreus_NIH_2624
Asptem1	Aspergillus_templicola_CBS_138181_v1.0
Aspten1	Aspergillus_tennesseensis_IBT_32283_v1.0
Asptep1_1	Aspergillus_teporis_DTO058-E5_v1.0
Aspter1	Aspergillus_terreus_CBS_130.55_v1.0
Asptetr1	Aspergillus_tetrazonus_CBS_591.65A_v1.0
Aspth1	Aspergillus_thesauricus_IBT_34227_v1.0
Aspthe1	Aspergillus_thermomutatus_v1.0
Asptr1	Aspergillus_triticus_CBS266.81_v1.0
Asptra1	Aspergillus_transmontanensis_CBS_130015_v1.0
Asptran1	Aspergillus_transcarpathicus_CBS_423.68_v1.0
Asptri1	Aspergillus_trinidadensis_IBT_32571_v1.0
Asptsu1	Aspergillus_tsurutae_IBT_34206_v1.0
Asptu1	Aspergillus_tubingensis_v1.0
Asptur1	Aspergillus_turcosus_IBT_27921_v1.0
Aspuda1	Aspergillus_udagawae_IFM_46973
Aspudag1	Aspergillus_udagawae_CBS_114217_v1.0
Aspumb1	Aspergillus_umbrosus_CBS_117.46_v1.0
Aspund1_1	Aspergillus_undulatus_CBS_261.88_v1.0
Aspung1	Aspergillus_unguis_CBS132.55_v1.0
Aspuni1_1	Aspergillus_unilateralis_CBS_126.56_v1.0
Aspuva1	Aspergillus_uvarum_CBS_121591_v1.0
Aspvad1	Aspergillus_vadensis_CBS_113365_v1.0
Aspvar1	Aspergillus_varians_CBS_505.65_v1.0
Aspve1	Aspergillus_versicolor_v1.0
Aspven1	Aspergillus_venezuelensis_CBS_868.97_v1.0
Aspvio1	Aspergillus_violaceofuscus_CBS_115571_v1.0
Aspvir1	Aspergillus_viridinutans_CBS_127.56_v1.0
Aspwak1	Aspergillus_waksmanii_IBT_31900_v1.0
Aspwe1	Aspergillus_wentii_v1.0
Aspwel1	Aspergillus_welwitschiae_CBS139.54b_v1.0
Aspwes1	Aspergillus_westlandensis_CBS_123905_v1.0
Aspwest1	Aspergillus_westerdijkiae_CBS_112803_v1.0
Aspxer1	Aspergillus_xerophilus_CBS_938.73_v1.0
Aspzo1	Aspergillus_zonatus_v1.0
Astsub1	Astrocystis_sublimbata_CBS_130006_v1.0
Atrpi1	Atropellis_piniphila_CBS_197.64_v1.0
Atrsp2	Atractiellales_rhizophila_PMI_95_v2.0
Aulhe2	Aulographum_hederae_v2.0
Auramp1	Auriculariopsis_ampla_NL-1724_v1.0
Aurde3_1	Auricularia_subglabra_v2.0
Aurpu1	Aureobasidium_pullulans_ATCC_62921
AurpulNBB1	Aureobasidium_pullulans_NBB_7.2.1_v1.0
Aurpu_var_mel1	Aureobasidium_pullulans_var._melanogenum_CBS_110374
Aurpu_var_nam1	Aureobasidium_pullulans_var._namibiae_CBS_147.97
Aurpu_var_pul1	Aureobasidium_pullulans_var._pullulans_EXF-150
Aurpu_var_sub1	Aureobasidium_pullulans_var._subglaciale_EXF-2481
Aurvu1	Auriscalpium_vulgare_FP105234-Sp_v1.0
Babin1	Babjeviella_inositovora_NRRL_Y-12698_v1.0
Bacci1	Backusella_circina_FSU_941_v1.0
Baclam1	Backusella_lamprospora_NRRL_3300_v1.0
Basme2finSC	Basidiobolus_meristosporus_CBS_931.73_v1.0
Basme92_1	Basidiobolus_microsporus_NRRL_2992_v1.0
Basun1	Basidioascus_undulatus
Batde5	Batrachochytrium_dendrobatidis_JAM81_v1.0
Batsa1	Batrachochytrium_salamandrivorans_BS
Bauco1	Baudoinia_compniacensis_UAMH_10762_4089826_v1.0
Beaba1	Beauveria_bassiana_ARSEF_2860
Benpoi1	Benjaminiella_poitrasii_RSA_903_v1.0
Bgh5874_1	Blumeria_graminis_f._sp._hordei_5874_v1.0
Bifad1	Bifiguratus_adelaidae_AZ0501
Bimnz1	Bimuria_novae-zelandiae_CBS_107.79_v1.0
Biscog1	Biscogniauxia_sp._FL1348_v1.0
Bisma1	Biscogniauxia_marginata_CBS_124505_v1.0
Bisme1	Biscogniauxia_mediterranea_AZ0048_v1.0
Bismed1	Biscogniauxia_mediterranea_CBS_129072_v1.0
Bisnum1	Biscogniauxia_nummularia_v1.0
Bissi2	Biscogniauxia_simplicior_CBS_381.85_v2.0
Bissp1	Bisporella_sp._PMI857_v1.0
